2021-09-02T18:47:56.386+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,1,30,Default task
2021-09-02T18:47:57.396+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,1,34,Default task
2021-09-02T18:47:58.399+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,1,36,Default task
2021-09-02T18:47:59.401+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,1,39,Default task
2021-09-02T18:48:00.403+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,1,40,Default task
2021-09-02T18:48:01.412+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,1,41,Default task
2021-09-02T18:48:02.208+09:00,user,Action,EditorRight,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,1,41,Default task
2021-09-02T18:48:02.424+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,,1,42,Default task
2021-09-02T18:48:02.934+09:00,user,Action,EditorEnter,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,1,44,Default task
2021-09-02T18:48:03.436+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,8,Default task
2021-09-02T18:48:04.439+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,8,Default task
2021-09-02T18:48:05.448+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,10,Default task
2021-09-02T18:48:06.449+09:00,user,IdeState,Active,HelloWorld,Editor,C:/Users/user/Desktop/수업/2학년/플랫폼기반 프로그래밍/HelloWorld/src/HelloWorld.java,HelloWorld::main,2,12,Default task
